Genome	Permutation	Clusters
21602	26	Perm745	29934
21603	27	Perm745	30667
21604	28	Perm745	30828
21605	29	Perm745	30970
21606	1	Perm746	4631
21607	2	Perm746	7344
21608	3	Perm746	9882
21609	4	Perm746	11973
21610	5	Perm746	13020
21611	6	Perm746	15086
21612	7	Perm746	16724
21613	8	Perm746	18140
21614	9	Perm746	18748
21615	10	Perm746	19384
21616	11	Perm746	20304
21617	12	Perm746	20869
21618	13	Perm746	22079
21619	14	Perm746	22442
21620	15	Perm746	23628
21621	16	Perm746	24489
21622	17	Perm746	25352
21623	18	Perm746	25587
21624	19	Perm746	26428
21625	20	Perm746	27075
21626	21	Perm746	27702
21627	22	Perm746	28516
21628	23	Perm746	28810
21629	24	Perm746	28834
21630	25	Perm746	29668
21631	26	Perm746	30146
21632	27	Perm746	30255
21633	28	Perm746	30732
21634	29	Perm746	30970
21635	1	Perm747	4631
21636	2	Perm747	7682
21637	3	Perm747	9443
21638	4	Perm747	12171
21639	5	Perm747	14083
21640	6	Perm747	15529
21641	7	Perm747	16615
21642	8	Perm747	17647
21643	9	Perm747	18483
21644	10	Perm747	19883
21645	11	Perm747	21072
21646	12	Perm747	21784
21647	13	Perm747	22513
21648	14	Perm747	23100
21649	15	Perm747	24119
21650	16	Perm747	24555
21651	17	Perm747	25401
21652	18	Perm747	25862
21653	19	Perm747	26377
21654	20	Perm747	27172
21655	21	Perm747	27635
21656	22	Perm747	28422
21657	23	Perm747	28567
21658	24	Perm747	28927
21659	25	Perm747	29820
21660	26	Perm747	30019
21661	27	Perm747	30177
21662	28	Perm747	30473
21663	29	Perm747	30970
21664	1	Perm748	4692
21665	2	Perm748	9103
21666	3	Perm748	11681
21667	4	Perm748	13359
21668	5	Perm748	14387
21669	6	Perm748	16268
21670	7	Perm748	17240
21671	8	Perm748	18220
21672	9	Perm748	18866
21673	10	Perm748	20415
21674	11	Perm748	20884
21675	12	Perm748	21287
21676	13	Perm748	22451
21677	14	Perm748	23270
21678	15	Perm748	24329
21679	16	Perm748	24657
21680	17	Perm748	24906
21681	18	Perm748	25639
21682	19	Perm748	26076
21683	20	Perm748	26261
21684	21	Perm748	26835
21685	22	Perm748	27369
21686	23	Perm748	27978
21687	24	Perm748	28813
21688	25	Perm748	29291
21689	26	Perm748	29589
21690	27	Perm748	30046
21691	28	Perm748	30920
21692	29	Perm748	30970
21693	1	Perm749	4356
21694	2	Perm749	6954
21695	3	Perm749	8088
21696	4	Perm749	10062
21697	5	Perm749	13253
21698	6	Perm749	14654
21699	7	Perm749	17424
21700	8	Perm749	18780
21701	9	Perm749	19928
21702	10	Perm749	20844
21703	11	Perm749	21722
21704	12	Perm749	22616
21705	13	Perm749	23467
21706	14	Perm749	24141
21707	15	Perm749	24755
21708	16	Perm749	25357
21709	17	Perm749	25841
21710	18	Perm749	26324
21711	19	Perm749	27205
21712	20	Perm749	27726
21713	21	Perm749	28166
21714	22	Perm749	28367
21715	23	Perm749	28738
21716	24	Perm749	29231
21717	25	Perm749	29428
21718	26	Perm749	29612
21719	27	Perm749	30115
21720	28	Perm749	30165
21721	29	Perm749	30970
21722	1	Perm750	4356
21723	2	Perm750	5657
21724	3	Perm750	8396
21725	4	Perm750	10207
21726	5	Perm750	11437
21727	6	Perm750	14076
21728	7	Perm750	15910
21729	8	Perm750	17470
21730	9	Perm750	18986
21731	10	Perm750	19900
21732	11	Perm750	21813
21733	12	Perm750	23087
21734	13	Perm750	24174
21735	14	Perm750	24408
21736	15	Perm750	25458
21737	16	Perm750	25714
21738	17	Perm750	26517
21739	18	Perm750	27178
21740	19	Perm750	27377
21741	20	Perm750	27558
21742	21	Perm750	27580
21743	22	Perm750	28149
21744	23	Perm750	28540
21745	24	Perm750	29074
21746	25	Perm750	29335
21747	26	Perm750	29835
21748	27	Perm750	30309
21749	28	Perm750	30823
21750	29	Perm750	30970
21751	1	Perm751	2948
21752	2	Perm751	5138
21753	3	Perm751	9395
21754	4	Perm751	10683
21755	5	Perm751	13838
21756	6	Perm751	14814
21757	7	Perm751	15928
21758	8	Perm751	16780
21759	9	Perm751	19135
21760	10	Perm751	19932
21761	11	Perm751	21171
21762	12	Perm751	21997
21763	13	Perm751	23051
21764	14	Perm751	23872
21765	15	Perm751	24480
21766	16	Perm751	25117
21767	17	Perm751	25942
21768	18	Perm751	26444
21769	19	Perm751	27124
21770	20	Perm751	28033
21771	21	Perm751	28577
21772	22	Perm751	28948
21773	23	Perm751	29502
21774	24	Perm751	29750
21775	25	Perm751	29882
21776	26	Perm751	30138
21777	27	Perm751	30623
21778	28	Perm751	30861
21779	29	Perm751	30970
21780	1	Perm752	2942
21781	2	Perm752	4218
21782	3	Perm752	8505
21783	4	Perm752	11259
21784	5	Perm752	13386
21785	6	Perm752	15074
21786	7	Perm752	16937
21787	8	Perm752	18127
21788	9	Perm752	19476
21789	10	Perm752	20615
21790	11	Perm752	21958
21791	12	Perm752	22276
21792	13	Perm752	23188
21793	14	Perm752	23924
21794	15	Perm752	24661
21795	16	Perm752	25013
21796	17	Perm752	25039
21797	18	Perm752	25510
21798	19	Perm752	26076
21799	20	Perm752	26670
21800	21	Perm752	26971
21801	22	Perm752	27791
21802	23	Perm752	27955
21803	24	Perm752	28226
21804	25	Perm752	28695
21805	26	Perm752	29451
21806	27	Perm752	29640
21807	28	Perm752	30098
21808	29	Perm752	30970
21809	1	Perm753	3075
21810	2	Perm753	7453
21811	3	Perm753	8874
21812	4	Perm753	11491
21813	5	Perm753	13485
21814	6	Perm753	14617
21815	7	Perm753	16833
21816	8	Perm753	18119
21817	9	Perm753	19211
21818	10	Perm753	20262
21819	11	Perm753	21083
21820	12	Perm753	21264
21821	13	Perm753	22186
21822	14	Perm753	22931
21823	15	Perm753	23524
21824	16	Perm753	24398
21825	17	Perm753	24654
21826	18	Perm753	25454
21827	19	Perm753	26133
21828	20	Perm753	26815
21829	21	Perm753	27698
21830	22	Perm753	28118
21831	23	Perm753	28214
21832	24	Perm753	28769
21833	25	Perm753	29361
21834	26	Perm753	29857
21835	27	Perm753	30340
21836	28	Perm753	30732
21837	29	Perm753	30970
21838	1	Perm754	4692
21839	2	Perm754	7001
21840	3	Perm754	9304
21841	4	Perm754	10934
21842	5	Perm754	13702
21843	6	Perm754	14867
21844	7	Perm754	16768
21845	8	Perm754	18213
21846	9	Perm754	19258
21847	10	Perm754	20288
21848	11	Perm754	21097
21849	12	Perm754	22295
21850	13	Perm754	23158
21851	14	Perm754	23722
21852	15	Perm754	24480
21853	16	Perm754	25236
21854	17	Perm754	25919
21855	18	Perm754	26253
21856	19	Perm754	26534
21857	20	Perm754	27188
21858	21	Perm754	27223
21859	22	Perm754	27739
21860	23	Perm754	27791
21861	24	Perm754	28049
21862	25	Perm754	28939
21863	26	Perm754	29754
21864	27	Perm754	30239
21865	28	Perm754	30674
21866	29	Perm754	30970
21867	1	Perm755	4386
21868	2	Perm755	7172
21869	3	Perm755	10062
21870	4	Perm755	11749
21871	5	Perm755	12916
21872	6	Perm755	15167
21873	7	Perm755	16509
21874	8	Perm755	17769
21875	9	Perm755	18947
21876	10	Perm755	19786
21877	11	Perm755	20798
21878	12	Perm755	22239
21879	13	Perm755	22958
21880	14	Perm755	23720
21881	15	Perm755	24464
21882	16	Perm755	25267
21883	17	Perm755	26081
21884	18	Perm755	26796
21885	19	Perm755	27132
21886	20	Perm755	27601
21887	21	Perm755	28144
21888	22	Perm755	28656
21889	23	Perm755	29189
21890	24	Perm755	29679
21891	25	Perm755	30130
21892	26	Perm755	30319
21893	27	Perm755	30437
21894	28	Perm755	30951
21895	29	Perm755	30970
21896	1	Perm756	4692
21897	2	Perm756	7420
21898	3	Perm756	10210
21899	4	Perm756	12310
21900	5	Perm756	13480
21901	6	Perm756	14508
21902	7	Perm756	16838
21903	8	Perm756	17614
21904	9	Perm756	18541
21905	10	Perm756	20689
21906	11	Perm756	21599
21907	12	Perm756	22357
21908	13	Perm756	23067
21909	14	Perm756	23803
21910	15	Perm756	24641
21911	16	Perm756	25102
21912	17	Perm756	25602
21913	18	Perm756	26450
21914	19	Perm756	26919
21915	20	Perm756	27030
21916	21	Perm756	27591
21917	22	Perm756	28032
21918	23	Perm756	28247
21919	24	Perm756	28801
21920	25	Perm756	29286
21921	26	Perm756	29470
21922	27	Perm756	29909
21923	28	Perm756	30098
21924	29	Perm756	30970
21925	1	Perm757	4386
21926	2	Perm757	8174
21927	3	Perm757	9973
21928	4	Perm757	11410
21929	5	Perm757	13762
21930	6	Perm757	16231
21931	7	Perm757	16274
21932	8	Perm757	17943
21933	9	Perm757	19122
21934	10	Perm757	19748
21935	11	Perm757	20779
21936	12	Perm757	21953
21937	13	Perm757	22890
21938	14	Perm757	23740
21939	15	Perm757	24450
21940	16	Perm757	25364
21941	17	Perm757	26044
21942	18	Perm757	26377
21943	19	Perm757	27037
21944	20	Perm757	27681
21945	21	Perm757	28149
21946	22	Perm757	28814
21947	23	Perm757	29329
21948	24	Perm757	29780
21949	25	Perm757	29948
21950	26	Perm757	30129
21951	27	Perm757	30389
21952	28	Perm757	30675
21953	29	Perm757	30970
21954	1	Perm758	5310
21955	2	Perm758	8334
21956	3	Perm758	11008
21957	4	Perm758	12192
21958	5	Perm758	13672
21959	6	Perm758	14995
21960	7	Perm758	16803
21961	8	Perm758	17802
21962	9	Perm758	18733
21963	10	Perm758	19866
21964	11	Perm758	20733
21965	12	Perm758	21692
21966	13	Perm758	22477
21967	14	Perm758	23503
21968	15	Perm758	24130
21969	16	Perm758	25119
21970	17	Perm758	25860
21971	18	Perm758	26368
21972	19	Perm758	27452
21973	20	Perm758	27980
21974	21	Perm758	28531
21975	22	Perm758	28960
21976	23	Perm758	29700
21977	24	Perm758	30099
21978	25	Perm758	30356
21979	26	Perm758	30498
21980	27	Perm758	30736
21981	28	Perm758	30831
21982	29	Perm758	30970
21983	1	Perm759	2989
21984	2	Perm759	4868
21985	3	Perm759	6327
21986	4	Perm759	7493
21987	5	Perm759	11537
21988	6	Perm759	12512
21989	7	Perm759	13847
21990	8	Perm759	14606
21991	9	Perm759	15955
21992	10	Perm759	18764
21993	11	Perm759	21026
21994	12	Perm759	21661
21995	13	Perm759	22698
21996	14	Perm759	23271
21997	15	Perm759	24524
21998	16	Perm759	25766
21999	17	Perm759	26463
22000	18	Perm759	26490
22001	19	Perm759	26753
22002	20	Perm759	27066
22003	21	Perm759	27251
22004	22	Perm759	27896
22005	23	Perm759	28030
22006	24	Perm759	28905
22007	25	Perm759	29456
22008	26	Perm759	29870
22009	27	Perm759	30382
22010	28	Perm759	30851
22011	29	Perm759	30970
22012	1	Perm760	4692
22013	2	Perm760	7965
22014	3	Perm760	10918
22015	4	Perm760	12776
22016	5	Perm760	14122
22017	6	Perm760	15299
22018	7	Perm760	17209
22019	8	Perm760	18065
22020	9	Perm760	19328
22021	10	Perm760	20419
22022	11	Perm760	20604
22023	12	Perm760	21419
22024	13	Perm760	21856
22025	14	Perm760	22651
22026	15	Perm760	23144
22027	16	Perm760	24039
22028	17	Perm760	24630
22029	18	Perm760	25486
22030	19	Perm760	25956
22031	20	Perm760	26591
22032	21	Perm760	27030
22033	22	Perm760	27597
22034	23	Perm760	27755
22035	24	Perm760	28584
22036	25	Perm760	29011
22037	26	Perm760	29482
22038	27	Perm760	29629
22039	28	Perm760	30501
22040	29	Perm760	30970
22041	1	Perm761	4989
22042	2	Perm761	7596
22043	3	Perm761	11267
22044	4	Perm761	13162
22045	5	Perm761	14161
22046	6	Perm761	15185
22047	7	Perm761	16698
22048	8	Perm761	18529
22049	9	Perm761	19766
22050	10	Perm761	20867
22051	11	Perm761	21890
22052	12	Perm761	22625
22053	13	Perm761	23483
22054	14	Perm761	24326
22055	15	Perm761	25075
22056	16	Perm761	25655
22057	17	Perm761	26170
22058	18	Perm761	26673
22059	19	Perm761	27214
22060	20	Perm761	27708
22061	21	Perm761	28250
22062	22	Perm761	28773
22063	23	Perm761	28886
22064	24	Perm761	29054
22065	25	Perm761	29201
22066	26	Perm761	29682
22067	27	Perm761	29873
22068	28	Perm761	30684
22069	29	Perm761	30970
22070	1	Perm762	4821
22071	2	Perm762	7706
22072	3	Perm762	10098
22073	4	Perm762	12224
22074	5	Perm762	13720
22075	6	Perm762	15440
22076	7	Perm762	16808
22077	8	Perm762	17829
22078	9	Perm762	19034
22079	10	Perm762	20093
22080	11	Perm762	21251
22081	12	Perm762	22169
22082	13	Perm762	23138
22083	14	Perm762	24037
22084	15	Perm762	24459
22085	16	Perm762	25205
22086	17	Perm762	25948
22087	18	Perm762	26730
22088	19	Perm762	27047
22089	20	Perm762	27396
22090	21	Perm762	27653
22091	22	Perm762	28274
22092	23	Perm762	28824
22093	24	Perm762	29100
22094	25	Perm762	29666
22095	26	Perm762	30134
22096	27	Perm762	30438
22097	28	Perm762	30473
22098	29	Perm762	30970
22099	1	Perm763	3016
22100	2	Perm763	7292
22101	3	Perm763	10336
22102	4	Perm763	12390
22103	5	Perm763	13702
22104	6	Perm763	16115
22105	7	Perm763	17489
22106	8	Perm763	18878
22107	9	Perm763	19855
22108	10	Perm763	20821
22109	11	Perm763	22084
22110	12	Perm763	22824
22111	13	Perm763	23417
22112	14	Perm763	23767
22113	15	Perm763	24664
22114	16	Perm763	25357
22115	17	Perm763	25993
22116	18	Perm763	26622
22117	19	Perm763	27132
22118	20	Perm763	27731
22119	21	Perm763	28643
22120	22	Perm763	28971
22121	23	Perm763	29429
22122	24	Perm763	29892
22123	25	Perm763	30081
22124	26	Perm763	30336
22125	27	Perm763	30423
22126	28	Perm763	30920
22127	29	Perm763	30970
22128	1	Perm764	4989
22129	2	Perm764	8129
22130	3	Perm764	10400
22131	4	Perm764	13074
22132	5	Perm764	14741
22133	6	Perm764	15784
22134	7	Perm764	17253
22135	8	Perm764	18257
22136	9	Perm764	19816
22137	10	Perm764	21232
22138	11	Perm764	21701
22139	12	Perm764	22841
22140	13	Perm764	23346
22141	14	Perm764	23876
22142	15	Perm764	24161
22143	16	Perm764	24466
22144	17	Perm764	25269
22145	18	Perm764	26073
22146	19	Perm764	26746
22147	20	Perm764	27627
22148	21	Perm764	27716
22149	22	Perm764	28040
22150	23	Perm764	28135
22151	24	Perm764	28730
22152	25	Perm764	28968
22153	26	Perm764	29480
22154	27	Perm764	29988
22155	28	Perm764	30501
22156	29	Perm764	30970
22157	1	Perm765	2948
22158	2	Perm765	5314
22159	3	Perm765	6795
22160	4	Perm765	8528
22161	5	Perm765	11809
22162	6	Perm765	14737
22163	7	Perm765	15723
22164	8	Perm765	16762
22165	9	Perm765	19469
22166	10	Perm765	20845
22167	11	Perm765	21815
22168	12	Perm765	22604
22169	13	Perm765	23421
22170	14	Perm765	23900
22171	15	Perm765	24507
22172	16	Perm765	25210
22173	17	Perm765	25822
22174	18	Perm765	26735
22175	19	Perm765	27000
22176	20	Perm765	27559
22177	21	Perm765	27905
22178	22	Perm765	28268
22179	23	Perm765	28509
22180	24	Perm765	29010
22181	25	Perm765	29241
22182	26	Perm765	29747
22183	27	Perm765	30265
22184	28	Perm765	30674
22185	29	Perm765	30970
22186	1	Perm766	1643
22187	2	Perm766	5802
22188	3	Perm766	8678
22189	4	Perm766	10798
22190	5	Perm766	13349
22191	6	Perm766	15297
22192	7	Perm766	16519
22193	8	Perm766	17645
22194	9	Perm766	18751
22195	10	Perm766	19721
22196	11	Perm766	21035
22197	12	Perm766	21732
22198	13	Perm766	22739
22199	14	Perm766	23182
22200	15	Perm766	23650
22201	16	Perm766	24478
22202	17	Perm766	24968
22203	18	Perm766	25865
22204	19	Perm766	26103
22205	20	Perm766	26805
22206	21	Perm766	27407
22207	22	Perm766	28025
22208	23	Perm766	28722
22209	24	Perm766	28741
22210	25	Perm766	29162
22211	26	Perm766	29912
22212	27	Perm766	30225
22213	28	Perm766	30521
22214	29	Perm766	30970
22215	1	Perm767	5470
22216	2	Perm767	8364
22217	3	Perm767	10942
22218	4	Perm767	12898
22219	5	Perm767	14633
22220	6	Perm767	15658
22221	7	Perm767	17054
22222	8	Perm767	18104
22223	9	Perm767	19107
22224	10	Perm767	20024
22225	11	Perm767	20826
22226	12	Perm767	22367
22227	13	Perm767	23259
22228	14	Perm767	23923
22229	15	Perm767	25219
22230	16	Perm767	25861
22231	17	Perm767	26353
22232	18	Perm767	27058
22233	19	Perm767	27596
22234	20	Perm767	28225
22235	21	Perm767	28949
22236	22	Perm767	29442
22237	23	Perm767	29866
22238	24	Perm767	29891
22239	25	Perm767	30328
22240	26	Perm767	30551
22241	27	Perm767	30691
22242	28	Perm767	30847
22243	29	Perm767	30970
22244	1	Perm768	3159
22245	2	Perm768	4572
22246	3	Perm768	6572
22247	4	Perm768	11446
22248	5	Perm768	13827
22249	6	Perm768	15130
22250	7	Perm768	16972
22251	8	Perm768	18394
22252	9	Perm768	19515
22253	10	Perm768	20679
22254	11	Perm768	21628
22255	12	Perm768	22501
22256	13	Perm768	23299
22257	14	Perm768	24044
22258	15	Perm768	24674
22259	16	Perm768	25444
22260	17	Perm768	26148
22261	18	Perm768	26770
22262	19	Perm768	27279
22263	20	Perm768	27793
22264	21	Perm768	28090
22265	22	Perm768	28552
22266	23	Perm768	29301
22267	24	Perm768	29714
22268	25	Perm768	29849
22269	26	Perm768	30370
22270	27	Perm768	30389
22271	28	Perm768	30684
22272	29	Perm768	30970
22273	1	Perm769	3159
22274	2	Perm769	5250
22275	3	Perm769	6603
22276	4	Perm769	7625
22277	5	Perm769	9111
22278	6	Perm769	9985
22279	7	Perm769	14148
22280	8	Perm769	16692
22281	9	Perm769	17447
22282	10	Perm769	19882
22283	11	Perm769	20831
22284	12	Perm769	22458
22285	13	Perm769	23050
22286	14	Perm769	23887
22287	15	Perm769	24659
22288	16	Perm769	25284
22289	17	Perm769	25885
22290	18	Perm769	26441
22291	19	Perm769	26906
22292	20	Perm769	28235
22293	21	Perm769	28470
22294	22	Perm769	29286
22295	23	Perm769	29612
22296	24	Perm769	29816
22297	25	Perm769	30129
22298	26	Perm769	30149
22299	27	Perm769	30288
22300	28	Perm769	30534
22301	29	Perm769	30970
22302	1	Perm770	2989
22303	2	Perm770	7340
22304	3	Perm770	9223
22305	4	Perm770	10878
22306	5	Perm770	12113
22307	6	Perm770	14905
22308	7	Perm770	15801
22309	8	Perm770	18307
22310	9	Perm770	19412
22311	10	Perm770	20267
22312	11	Perm770	21880
22313	12	Perm770	22434
22314	13	Perm770	23123
22315	14	Perm770	23870
22316	15	Perm770	24228
22317	16	Perm770	25163
22318	17	Perm770	25418
22319	18	Perm770	25792
22320	19	Perm770	26409
22321	20	Perm770	26893
22322	21	Perm770	27248
22323	22	Perm770	27757
22324	23	Perm770	28571
22325	24	Perm770	29337
22326	25	Perm770	29727
22327	26	Perm770	30212
22328	27	Perm770	30334
22329	28	Perm770	30473
22330	29	Perm770	30970
22331	1	Perm771	4989
22332	2	Perm771	9103
22333	3	Perm771	11681
22334	4	Perm771	13528
22335	5	Perm771	15320
22336	6	Perm771	16357
22337	7	Perm771	17497
22338	8	Perm771	18299
22339	9	Perm771	19704
22340	10	Perm771	20686
22341	11	Perm771	21545
22342	12	Perm771	22081
22343	13	Perm771	23134
22344	14	Perm771	23766
22345	15	Perm771	24661
22346	16	Perm771	25015
22347	17	Perm771	25537
22348	18	Perm771	25739
22349	19	Perm771	26574
22350	20	Perm771	27174
22351	21	Perm771	27868
22352	22	Perm771	28421
22353	23	Perm771	29110
22354	24	Perm771	29371
22355	25	Perm771	29895
22356	26	Perm771	30026
22357	27	Perm771	30275
22358	28	Perm771	30513
22359	29	Perm771	30970
22360	1	Perm772	4989
22361	2	Perm772	7658
22362	3	Perm772	11339
22363	4	Perm772	13472
22364	5	Perm772	15018
22365	6	Perm772	16755
22366	7	Perm772	17782
22367	8	Perm772	18722
22368	9	Perm772	19909
22369	10	Perm772	20924
22370	11	Perm772	22117
22371	12	Perm772	22474
22372	13	Perm772	23100
22373	14	Perm772	23855
22374	15	Perm772	24623
22375	16	Perm772	25485
22376	17	Perm772	26113
22377	18	Perm772	26629
22378	19	Perm772	27169
22379	20	Perm772	27193
22380	21	Perm772	27491
22381	22	Perm772	27874
22382	23	Perm772	28775
22383	24	Perm772	29109
22384	25	Perm772	29565
22385	26	Perm772	29724
22386	27	Perm772	30118
22387	28	Perm772	30242
22388	29	Perm772	30970
22389	1	Perm773	1754
22390	2	Perm773	6784
22391	3	Perm773	7940
22392	4	Perm773	10211
22393	5	Perm773	12519
22394	6	Perm773	13792
22395	7	Perm773	15428
22396	8	Perm773	16820
22397	9	Perm773	17909
22398	10	Perm773	18924
22399	11	Perm773	20841
22400	12	Perm773	22565
22401	13	Perm773	23477
22402	14	Perm773	24298
22403	15	Perm773	25053
22404	16	Perm773	25890
22405	17	Perm773	26480
22406	18	Perm773	26934
22407	19	Perm773	27213
22408	20	Perm773	27549
22409	21	Perm773	28150
22410	22	Perm773	28715
22411	23	Perm773	29283
22412	24	Perm773	29760
22413	25	Perm773	29984
22414	26	Perm773	30214
22415	27	Perm773	30665
22416	28	Perm773	30684
22417	29	Perm773	30970
22418	1	Perm774	3367
22419	2	Perm774	5434
22420	3	Perm774	9491
22421	4	Perm774	12619
22422	5	Perm774	14516
22423	6	Perm774	16085
22424	7	Perm774	17289
22425	8	Perm774	18412
22426	9	Perm774	19392
22427	10	Perm774	20465
22428	11	Perm774	21682
22429	12	Perm774	22311
22430	13	Perm774	23176
22431	14	Perm774	23794
22432	15	Perm774	24721
22433	16	Perm774	24853
22434	17	Perm774	25644
22435	18	Perm774	26332
22436	19	Perm774	26879
22437	20	Perm774	27590
22438	21	Perm774	28087
22439	22	Perm774	28640
22440	23	Perm774	28847
22441	24	Perm774	29153
22442	25	Perm774	29384
22443	26	Perm774	29905
22444	27	Perm774	30192
22445	28	Perm774	30242
22446	29	Perm774	30970
22447	1	Perm775	2948
22448	2	Perm775	7190
22449	3	Perm775	10093
22450	4	Perm775	11284
22451	5	Perm775	12974
22452	6	Perm775	14252
22453	7	Perm775	15553
22454	8	Perm775	17745
22455	9	Perm775	18774
22456	10	Perm775	20652
22457	11	Perm775	21472
22458	12	Perm775	22357
22459	13	Perm775	23458
22460	14	Perm775	24341
22461	15	Perm775	25175
22462	16	Perm775	25736
22463	17	Perm775	25867
22464	18	Perm775	26450
22465	19	Perm775	26563
22466	20	Perm775	26744
22467	21	Perm775	26899
22468	22	Perm775	27227
22469	23	Perm775	27819
22470	24	Perm775	28695
22471	25	Perm775	29308
22472	26	Perm775	29841
22473	27	Perm775	30030
22474	28	Perm775	30501
22475	29	Perm775	30970
22476	1	Perm776	3159
22477	2	Perm776	4915
22478	3	Perm776	9052
22479	4	Perm776	11809
22480	5	Perm776	13252
22481	6	Perm776	15191
22482	7	Perm776	17649
22483	8	Perm776	18795
22484	9	Perm776	19703
22485	10	Perm776	20463
22486	11	Perm776	21333
22487	12	Perm776	22118
22488	13	Perm776	22778
22489	14	Perm776	23594
22490	15	Perm776	24572
22491	16	Perm776	24904
22492	17	Perm776	25358
22493	18	Perm776	25963
22494	19	Perm776	26485
22495	20	Perm776	27324
22496	21	Perm776	27660
22497	22	Perm776	27934
22498	23	Perm776	28433
22499	24	Perm776	28745
22500	25	Perm776	29138
22501	26	Perm776	29191
22502	27	Perm776	29690
22503	28	Perm776	30565
22504	29	Perm776	30970
22505	1	Perm777	4692
22506	2	Perm777	9103
22507	3	Perm777	11681
22508	4	Perm777	13537
22509	5	Perm777	14806
22510	6	Perm777	16478
22511	7	Perm777	17995
22512	8	Perm777	19240
22513	9	Perm777	20208
22514	10	Perm777	21222
22515	11	Perm777	21799
22516	12	Perm777	22390
22517	13	Perm777	23360
22518	14	Perm777	24040
22519	15	Perm777	24417
22520	16	Perm777	24721
22521	17	Perm777	25317
22522	18	Perm777	25460
22523	19	Perm777	26041
22524	20	Perm777	26304
22525	21	Perm777	26518
22526	22	Perm777	27072
22527	23	Perm777	27556
22528	24	Perm777	28380
22529	25	Perm777	29275
22530	26	Perm777	30021
22531	27	Perm777	30283
22532	28	Perm777	30675
22533	29	Perm777	30970
22534	1	Perm778	3309
22535	2	Perm778	5250
22536	3	Perm778	9498
22537	4	Perm778	12630
22538	5	Perm778	15312
22539	6	Perm778	16480
22540	7	Perm778	17668
22541	8	Perm778	18663
22542	9	Perm778	19970
22543	10	Perm778	20951
22544	11	Perm778	21735
22545	12	Perm778	22473
22546	13	Perm778	23420
22547	14	Perm778	24140
22548	15	Perm778	24677
22549	16	Perm778	25016
22550	17	Perm778	25799
22551	18	Perm778	26654
22552	19	Perm778	27177
22553	20	Perm778	27716
22554	21	Perm778	28078
22555	22	Perm778	28493
22556	23	Perm778	28738
22557	24	Perm778	28826
22558	25	Perm778	29093
22559	26	Perm778	29971
22560	27	Perm778	30021
22561	28	Perm778	30535
22562	29	Perm778	30970
22563	1	Perm779	4572
22564	2	Perm779	5812
22565	3	Perm779	8007
22566	4	Perm779	10353
22567	5	Perm779	12988
22568	6	Perm779	15999
22569	7	Perm779	17607
22570	8	Perm779	19514
22571	9	Perm779	20462
22572	10	Perm779	20958
22573	11	Perm779	21816
22574	12	Perm779	22736
22575	13	Perm779	23108
22576	14	Perm779	23918
22577	15	Perm779	24710
22578	16	Perm779	25033
22579	17	Perm779	25739
22580	18	Perm779	26080
22581	19	Perm779	26654
22582	20	Perm779	27236
22583	21	Perm779	27770
22584	22	Perm779	28590
22585	23	Perm779	29099
22586	24	Perm779	29350
22587	25	Perm779	29561
22588	26	Perm779	29757
22589	27	Perm779	30207
22590	28	Perm779	30935
22591	29	Perm779	30970
22592	1	Perm780	3016
22593	2	Perm780	5048
22594	3	Perm780	9066
22595	4	Perm780	12378
22596	5	Perm780	13809
22597	6	Perm780	16459
22598	7	Perm780	17819
22599	8	Perm780	18983
22600	9	Perm780	19937
22601	10	Perm780	20718
22602	11	Perm780	21617
22603	12	Perm780	22455
22604	13	Perm780	23124
22605	14	Perm780	23758
22606	15	Perm780	24315
22607	16	Perm780	24899
22608	17	Perm780	25830
22609	18	Perm780	26627
22610	19	Perm780	27164
22611	20	Perm780	27705
22612	21	Perm780	28318
22613	22	Perm780	28710
22614	23	Perm780	29265
22615	24	Perm780	29462
22616	25	Perm780	29884
22617	26	Perm780	29957
22618	27	Perm780	30455
22619	28	Perm780	30861
22620	29	Perm780	30970
22621	1	Perm781	2156
22622	2	Perm781	4973
22623	3	Perm781	9070
22624	4	Perm781	10925
22625	5	Perm781	14101
22626	6	Perm781	15532
22627	7	Perm781	16755
22628	8	Perm781	17751
22629	9	Perm781	19359
22630	10	Perm781	20758
22631	11	Perm781	21824
22632	12	Perm781	22586
22633	13	Perm781	23571
22634	14	Perm781	23865
22635	15	Perm781	24720
22636	16	Perm781	25263
22637	17	Perm781	26153
22638	18	Perm781	26964
22639	19	Perm781	27513
22640	20	Perm781	28095
22641	21	Perm781	28450
22642	22	Perm781	28618
22643	23	Perm781	28789
22644	24	Perm781	29076
22645	25	Perm781	29589
22646	26	Perm781	30090
22647	27	Perm781	30350
22648	28	Perm781	30831
22649	29	Perm781	30970
22650	1	Perm782	2739
22651	2	Perm782	6810
22652	3	Perm782	9617
22653	4	Perm782	11721
22654	5	Perm782	14096
22655	6	Perm782	15597
22656	7	Perm782	17421
22657	8	Perm782	18625
22658	9	Perm782	19153
22659	10	Perm782	20179
22660	11	Perm782	21502
22661	12	Perm782	22438
22662	13	Perm782	23319
22663	14	Perm782	23744
22664	15	Perm782	24173
22665	16	Perm782	24959
22666	17	Perm782	25573
22667	18	Perm782	25795
22668	19	Perm782	25899
22669	20	Perm782	26218
22670	21	Perm782	26333
22671	22	Perm782	27073
22672	23	Perm782	27780
22673	24	Perm782	28347
22674	25	Perm782	28899
22675	26	Perm782	29403
22676	27	Perm782	29924
