Genome	Permutation	Clusters
1100	8	Perm40	887710
1101	9	Perm40	897759
1102	10	Perm40	910816
1103	11	Perm40	928417
1104	12	Perm40	948839
1105	13	Perm40	952541
1106	14	Perm40	965054
1107	15	Perm40	979841
1108	16	Perm40	1055071
1109	17	Perm40	1065159
1110	18	Perm40	1068917
1111	19	Perm40	1080059
1112	20	Perm40	1089990
1113	21	Perm40	1133983
1114	22	Perm40	1137590
1115	23	Perm40	1144397
1116	24	Perm40	1146836
1117	25	Perm40	1148807
1118	26	Perm40	1170504
1119	27	Perm40	1176047
1120	28	Perm40	1177920
1121	1	Perm41	263220
1122	2	Perm41	611575
1123	3	Perm41	686584
1124	4	Perm41	750589
1125	5	Perm41	788619
1126	6	Perm41	815023
1127	7	Perm41	850953
1128	8	Perm41	902164
1129	9	Perm41	917685
1130	10	Perm41	938250
1131	11	Perm41	954668
1132	12	Perm41	967879
1133	13	Perm41	981201
1134	14	Perm41	988766
1135	15	Perm41	997386
1136	16	Perm41	1009032
1137	17	Perm41	1012559
1138	18	Perm41	1013074
1139	19	Perm41	1040789
1140	20	Perm41	1086374
1141	21	Perm41	1153756
1142	22	Perm41	1155705
1143	23	Perm41	1157180
1144	24	Perm41	1162957
1145	25	Perm41	1166413
1146	26	Perm41	1170698
1147	27	Perm41	1174745
1148	28	Perm41	1177920
1149	1	Perm42	377687
1150	2	Perm42	517678
1151	3	Perm42	589816
1152	4	Perm42	777679
1153	5	Perm42	808614
1154	6	Perm42	833352
1155	7	Perm42	854733
1156	8	Perm42	869161
1157	9	Perm42	927796
1158	10	Perm42	938171
1159	11	Perm42	976071
1160	12	Perm42	998329
1161	13	Perm42	1006808
1162	14	Perm42	1029696
1163	15	Perm42	1052314
1164	16	Perm42	1060294
1165	17	Perm42	1069188
1166	18	Perm42	1078852
1167	19	Perm42	1084446
1168	20	Perm42	1152140
1169	21	Perm42	1157626
1170	22	Perm42	1162229
1171	23	Perm42	1165837
1172	24	Perm42	1167770
1173	25	Perm42	1171130
1174	26	Perm42	1172364
1175	27	Perm42	1176725
1176	28	Perm42	1177920
1177	1	Perm43	506075
1178	2	Perm43	634768
1179	3	Perm43	680730
1180	4	Perm43	729419
1181	5	Perm43	775675
1182	6	Perm43	776527
1183	7	Perm43	844247
1184	8	Perm43	882659
1185	9	Perm43	889632
1186	10	Perm43	894730
1187	11	Perm43	926140
1188	12	Perm43	928723
1189	13	Perm43	949414
1190	14	Perm43	1012844
1191	15	Perm43	1032102
1192	16	Perm43	1057525
1193	17	Perm43	1059980
1194	18	Perm43	1062872
1195	19	Perm43	1069576
1196	20	Perm43	1078182
1197	21	Perm43	1086891
1198	22	Perm43	1092274
1199	23	Perm43	1159151
1200	24	Perm43	1161069
1201	25	Perm43	1162457
1202	26	Perm43	1169218
1203	27	Perm43	1172659
1204	28	Perm43	1177920
1205	1	Perm44	291083
1206	2	Perm44	518738
1207	3	Perm44	602498
1208	4	Perm44	657041
1209	5	Perm44	817516
1210	6	Perm44	870745
1211	7	Perm44	891278
1212	8	Perm44	909215
1213	9	Perm44	926027
1214	10	Perm44	956559
1215	11	Perm44	994889
1216	12	Perm44	1018868
1217	13	Perm44	1028135
1218	14	Perm44	1036024
1219	15	Perm44	1107965
1220	16	Perm44	1116909
1221	17	Perm44	1125921
1222	18	Perm44	1141534
1223	19	Perm44	1146932
1224	20	Perm44	1153199
1225	21	Perm44	1159643
1226	22	Perm44	1162993
1227	23	Perm44	1165322
1228	24	Perm44	1166941
1229	25	Perm44	1172203
1230	26	Perm44	1175380
1231	27	Perm44	1177384
1232	28	Perm44	1177920
1233	1	Perm45	297535
1234	2	Perm45	621911
1235	3	Perm45	715569
1236	4	Perm45	773807
1237	5	Perm45	805756
1238	6	Perm45	832940
1239	7	Perm45	852568
1240	8	Perm45	894370
1241	9	Perm45	910836
1242	10	Perm45	931218
1243	11	Perm45	962179
1244	12	Perm45	979098
1245	13	Perm45	994729
1246	14	Perm45	1003440
1247	15	Perm45	1008590
1248	16	Perm45	1019664
1249	17	Perm45	1030142
1250	18	Perm45	1039376
1251	19	Perm45	1042490
1252	20	Perm45	1048354
1253	21	Perm45	1093123
1254	22	Perm45	1160020
1255	23	Perm45	1162358
1256	24	Perm45	1167942
1257	25	Perm45	1169255
1258	26	Perm45	1170504
1259	27	Perm45	1172381
1260	28	Perm45	1177920
1261	1	Perm46	510234
1262	2	Perm46	615644
1263	3	Perm46	690927
1264	4	Perm46	733422
1265	5	Perm46	785478
1266	6	Perm46	824243
1267	7	Perm46	856178
1268	8	Perm46	880076
1269	9	Perm46	901476
1270	10	Perm46	915196
1271	11	Perm46	935728
1272	12	Perm46	948420
1273	13	Perm46	956437
1274	14	Perm46	969401
1275	15	Perm46	1023173
1276	16	Perm46	1028463
1277	17	Perm46	1035027
1278	18	Perm46	1108214
1279	19	Perm46	1111383
1280	20	Perm46	1113733
1281	21	Perm46	1122927
1282	22	Perm46	1146382
1283	23	Perm46	1152921
1284	24	Perm46	1158142
1285	25	Perm46	1172037
1286	26	Perm46	1173025
1287	27	Perm46	1173564
1288	28	Perm46	1177920
1289	1	Perm47	502859
1290	2	Perm47	587669
1291	3	Perm47	724483
1292	4	Perm47	802332
1293	5	Perm47	837709
1294	6	Perm47	883325
1295	7	Perm47	916177
1296	8	Perm47	937127
1297	9	Perm47	956751
1298	10	Perm47	975820
1299	11	Perm47	1036250
1300	12	Perm47	1054108
1301	13	Perm47	1065343
1302	14	Perm47	1077156
1303	15	Perm47	1086080
1304	16	Perm47	1094316
1305	17	Perm47	1106498
1306	18	Perm47	1112174
1307	19	Perm47	1116150
1308	20	Perm47	1120593
1309	21	Perm47	1125707
1310	22	Perm47	1141492
1311	23	Perm47	1147394
1312	24	Perm47	1152129
1313	25	Perm47	1173692
1314	26	Perm47	1175644
1315	27	Perm47	1177023
1316	28	Perm47	1177920
1317	1	Perm48	297535
1318	2	Perm48	618355
1319	3	Perm48	755123
1320	4	Perm48	821047
1321	5	Perm48	913132
1322	6	Perm48	949271
1323	7	Perm48	981703
1324	8	Perm48	1002172
1325	9	Perm48	1022196
1326	10	Perm48	1034161
1327	11	Perm48	1055124
1328	12	Perm48	1071441
1329	13	Perm48	1083415
1330	14	Perm48	1095238
1331	15	Perm48	1102966
1332	16	Perm48	1106949
1333	17	Perm48	1117395
1334	18	Perm48	1128581
1335	19	Perm48	1136755
1336	20	Perm48	1142925
1337	21	Perm48	1145336
1338	22	Perm48	1147669
1339	23	Perm48	1153078
1340	24	Perm48	1154588
1341	25	Perm48	1155680
1342	26	Perm48	1157468
1343	27	Perm48	1164727
1344	28	Perm48	1177920
1345	1	Perm49	510139
1346	2	Perm49	578759
1347	3	Perm49	677826
1348	4	Perm49	733328
1349	5	Perm49	774128
1350	6	Perm49	842786
1351	7	Perm49	870126
1352	8	Perm49	885176
1353	9	Perm49	898307
1354	10	Perm49	917105
1355	11	Perm49	941931
1356	12	Perm49	953597
1357	13	Perm49	970027
1358	14	Perm49	973247
1359	15	Perm49	986614
1360	16	Perm49	988080
1361	17	Perm49	1000938
1362	18	Perm49	1073984
1363	19	Perm49	1084466
1364	20	Perm49	1093271
1365	21	Perm49	1094381
1366	22	Perm49	1117607
1367	23	Perm49	1118926
1368	24	Perm49	1161175
1369	25	Perm49	1161715
1370	26	Perm49	1165678
1371	27	Perm49	1169818
1372	28	Perm49	1177920
1373	1	Perm50	507064
1374	2	Perm50	604952
1375	3	Perm50	676916
1376	4	Perm50	748440
1377	5	Perm50	788209
1378	6	Perm50	823983
1379	7	Perm50	844722
1380	8	Perm50	940579
1381	9	Perm50	964658
1382	10	Perm50	1000725
1383	11	Perm50	1057903
1384	12	Perm50	1068441
1385	13	Perm50	1090926
1386	14	Perm50	1099524
1387	15	Perm50	1114534
1388	16	Perm50	1122915
1389	17	Perm50	1129182
1390	18	Perm50	1143573
1391	19	Perm50	1148197
1392	20	Perm50	1162582
1393	21	Perm50	1163578
1394	22	Perm50	1165453
1395	23	Perm50	1165812
1396	24	Perm50	1166784
1397	25	Perm50	1170889
1398	26	Perm50	1172661
1399	27	Perm50	1177022
1400	28	Perm50	1177920
1401	1	Perm51	531851
1402	2	Perm51	668492
1403	3	Perm51	747744
1404	4	Perm51	794987
1405	5	Perm51	859101
1406	6	Perm51	884211
1407	7	Perm51	902583
1408	8	Perm51	911572
1409	9	Perm51	926886
1410	10	Perm51	969148
1411	11	Perm51	998790
1412	12	Perm51	1019330
1413	13	Perm51	1054513
1414	14	Perm51	1059471
1415	15	Perm51	1063813
1416	16	Perm51	1068843
1417	17	Perm51	1070000
1418	18	Perm51	1071800
1419	19	Perm51	1087014
1420	20	Perm51	1091107
1421	21	Perm51	1100443
1422	22	Perm51	1146141
1423	23	Perm51	1158354
1424	24	Perm51	1165208
1425	25	Perm51	1169493
1426	26	Perm51	1172762
1427	27	Perm51	1176730
1428	28	Perm51	1177920
1429	1	Perm52	509380
1430	2	Perm52	673854
1431	3	Perm52	736271
1432	4	Perm52	797385
1433	5	Perm52	825631
1434	6	Perm52	842583
1435	7	Perm52	947480
1436	8	Perm52	993760
1437	9	Perm52	1022906
1438	10	Perm52	1037725
1439	11	Perm52	1057509
1440	12	Perm52	1064173
1441	13	Perm52	1070054
1442	14	Perm52	1100525
1443	15	Perm52	1112536
1444	16	Perm52	1125266
1445	17	Perm52	1133680
1446	18	Perm52	1141742
1447	19	Perm52	1146606
1448	20	Perm52	1149879
1449	21	Perm52	1157340
1450	22	Perm52	1162259
1451	23	Perm52	1163989
1452	24	Perm52	1165767
1453	25	Perm52	1171350
1454	26	Perm52	1173049
1455	27	Perm52	1176231
1456	28	Perm52	1177920
1457	1	Perm53	251190
1458	2	Perm53	596124
1459	3	Perm53	698738
1460	4	Perm53	757892
1461	5	Perm53	787791
1462	6	Perm53	831792
1463	7	Perm53	863230
1464	8	Perm53	885728
1465	9	Perm53	904086
1466	10	Perm53	967595
1467	11	Perm53	985575
1468	12	Perm53	997065
1469	13	Perm53	1009083
1470	14	Perm53	1017654
1471	15	Perm53	1028479
1472	16	Perm53	1035719
1473	17	Perm53	1039044
1474	18	Perm53	1046621
1475	19	Perm53	1055838
1476	20	Perm53	1059507
1477	21	Perm53	1066449
1478	22	Perm53	1071570
1479	23	Perm53	1072323
1480	24	Perm53	1081783
1481	25	Perm53	1105665
1482	26	Perm53	1110845
1483	27	Perm53	1112148
1484	28	Perm53	1177920
1485	1	Perm54	510139
1486	2	Perm54	669918
1487	3	Perm54	738639
1488	4	Perm54	774466
1489	5	Perm54	848410
1490	6	Perm54	882123
1491	7	Perm54	904360
1492	8	Perm54	926363
1493	9	Perm54	944426
1494	10	Perm54	958126
1495	11	Perm54	986284
1496	12	Perm54	1009177
1497	13	Perm54	1021859
1498	14	Perm54	1030872
1499	15	Perm54	1039248
1500	16	Perm54	1049117
1501	17	Perm54	1055107
1502	18	Perm54	1062902
1503	19	Perm54	1072478
1504	20	Perm54	1079783
1505	21	Perm54	1084557
1506	22	Perm54	1153124
1507	23	Perm54	1167056
1508	24	Perm54	1169981
1509	25	Perm54	1170641
1510	26	Perm54	1175676
1511	27	Perm54	1176730
1512	28	Perm54	1177920
1513	1	Perm55	499276
1514	2	Perm55	610107
1515	3	Perm55	698853
1516	4	Perm55	753791
1517	5	Perm55	791429
1518	6	Perm55	870153
1519	7	Perm55	898278
1520	8	Perm55	925463
1521	9	Perm55	946698
1522	10	Perm55	1030842
1523	11	Perm55	1045844
1524	12	Perm55	1074278
1525	13	Perm55	1084672
1526	14	Perm55	1093468
1527	15	Perm55	1102437
1528	16	Perm55	1109895
1529	17	Perm55	1116477
1530	18	Perm55	1123265
1531	19	Perm55	1129827
1532	20	Perm55	1138435
1533	21	Perm55	1141855
1534	22	Perm55	1144585
1535	23	Perm55	1148208
1536	24	Perm55	1150016
1537	25	Perm55	1154063
1538	26	Perm55	1175496
1539	27	Perm55	1177187
1540	28	Perm55	1177920
1541	1	Perm56	499276
1542	2	Perm56	606627
1543	3	Perm56	700920
1544	4	Perm56	771521
1545	5	Perm56	845557
1546	6	Perm56	867845
1547	7	Perm56	895308
1548	8	Perm56	912383
1549	9	Perm56	924176
1550	10	Perm56	938309
1551	11	Perm56	961135
1552	12	Perm56	972291
1553	13	Perm56	986447
1554	14	Perm56	993184
1555	15	Perm56	999521
1556	16	Perm56	1003258
1557	17	Perm56	1075147
1558	18	Perm56	1087983
1559	19	Perm56	1092610
1560	20	Perm56	1094308
1561	21	Perm56	1103700
1562	22	Perm56	1111827
1563	23	Perm56	1120146
1564	24	Perm56	1130037
1565	25	Perm56	1131247
1566	26	Perm56	1171918
1567	27	Perm56	1172963
1568	28	Perm56	1177920
1569	1	Perm57	297535
1570	2	Perm57	432242
1571	3	Perm57	685532
1572	4	Perm57	750133
1573	5	Perm57	789683
1574	6	Perm57	825160
1575	7	Perm57	848544
1576	8	Perm57	875369
1577	9	Perm57	900081
1578	10	Perm57	906827
1579	11	Perm57	927296
1580	12	Perm57	934780
1581	13	Perm57	941415
1582	14	Perm57	976161
1583	15	Perm57	980253
1584	16	Perm57	992868
1585	17	Perm57	1003107
1586	18	Perm57	1051084
1587	19	Perm57	1060998
1588	20	Perm57	1067584
1589	21	Perm57	1137161
1590	22	Perm57	1159362
1591	23	Perm57	1162180
1592	24	Perm57	1164266
1593	25	Perm57	1167444
1594	26	Perm57	1173618
1595	27	Perm57	1177577
1596	28	Perm57	1177920
1597	1	Perm58	509380
1598	2	Perm58	607108
1599	3	Perm58	650654
1600	4	Perm58	682186
1601	5	Perm58	764992
1602	6	Perm58	805691
1603	7	Perm58	854830
1604	8	Perm58	884515
1605	9	Perm58	907698
1606	10	Perm58	916202
1607	11	Perm58	916906
1608	12	Perm58	997311
1609	13	Perm58	1001948
1610	14	Perm58	1024893
1611	15	Perm58	1040498
1612	16	Perm58	1042834
1613	17	Perm58	1049313
1614	18	Perm58	1066250
1615	19	Perm58	1075557
1616	20	Perm58	1080937
1617	21	Perm58	1091628
1618	22	Perm58	1092706
1619	23	Perm58	1101594
1620	24	Perm58	1113434
1621	25	Perm58	1120488
1622	26	Perm58	1137413
1623	27	Perm58	1176725
1624	28	Perm58	1177920
1625	1	Perm59	510139
1626	2	Perm59	613813
1627	3	Perm59	678588
1628	4	Perm59	749542
1629	5	Perm59	813583
1630	6	Perm59	874301
1631	7	Perm59	899678
1632	8	Perm59	921982
1633	9	Perm59	936866
1634	10	Perm59	942556
1635	11	Perm59	953511
1636	12	Perm59	973712
1637	13	Perm59	987701
1638	14	Perm59	999520
1639	15	Perm59	1006553
1640	16	Perm59	1017706
1641	17	Perm59	1090551
1642	18	Perm59	1098201
1643	19	Perm59	1102206
1644	20	Perm59	1107511
1645	21	Perm59	1117978
1646	22	Perm59	1121290
1647	23	Perm59	1162281
1648	24	Perm59	1165438
1649	25	Perm59	1168646
1650	26	Perm59	1173110
1651	27	Perm59	1176725
1652	28	Perm59	1177920
1653	1	Perm60	507064
1654	2	Perm60	599965
1655	3	Perm60	650083
1656	4	Perm60	766472
1657	5	Perm60	843238
1658	6	Perm60	862826
1659	7	Perm60	907580
1660	8	Perm60	923364
1661	9	Perm60	950678
1662	10	Perm60	972923
1663	11	Perm60	982455
1664	12	Perm60	988786
1665	13	Perm60	1007923
1666	14	Perm60	1018858
1667	15	Perm60	1032868
1668	16	Perm60	1043567
1669	17	Perm60	1048074
1670	18	Perm60	1054043
1671	19	Perm60	1104770
1672	20	Perm60	1126561
1673	21	Perm60	1128778
1674	22	Perm60	1129714
1675	23	Perm60	1137696
1676	24	Perm60	1142081
1677	25	Perm60	1146260
1678	26	Perm60	1154789
1679	27	Perm60	1156598
1680	28	Perm60	1177920
1681	1	Perm61	297535
1682	2	Perm61	621369
1683	3	Perm61	706964
1684	4	Perm61	758552
1685	5	Perm61	793026
1686	6	Perm61	825674
1687	7	Perm61	851209
1688	8	Perm61	873329
1689	9	Perm61	894906
1690	10	Perm61	907860
1691	11	Perm61	919584
1692	12	Perm61	935242
1693	13	Perm61	943923
1694	14	Perm61	1003041
1695	15	Perm61	1033852
1696	16	Perm61	1045120
1697	17	Perm61	1053607
1698	18	Perm61	1062025
1699	19	Perm61	1067371
1700	20	Perm61	1075989
1701	21	Perm61	1082615
1702	22	Perm61	1083783
1703	23	Perm61	1100756
1704	24	Perm61	1167164
1705	25	Perm61	1168572
1706	26	Perm61	1168941
1707	27	Perm61	1174496
1708	28	Perm61	1177920
1709	1	Perm62	502859
1710	2	Perm62	596711
1711	3	Perm62	647700
1712	4	Perm62	683445
1713	5	Perm62	791394
1714	6	Perm62	863497
1715	7	Perm62	906969
1716	8	Perm62	942972
1717	9	Perm62	966416
1718	10	Perm62	1004418
1719	11	Perm62	1016847
1720	12	Perm62	1028796
1721	13	Perm62	1045094
1722	14	Perm62	1050843
1723	15	Perm62	1054920
1724	16	Perm62	1081470
1725	17	Perm62	1086032
1726	18	Perm62	1096177
1727	19	Perm62	1098904
1728	20	Perm62	1144704
1729	21	Perm62	1149238
1730	22	Perm62	1157311
1731	23	Perm62	1163092
1732	24	Perm62	1166052
1733	25	Perm62	1168086
1734	26	Perm62	1172172
1735	27	Perm62	1176047
1736	28	Perm62	1177920
1737	1	Perm63	505353
1738	2	Perm63	668492
1739	3	Perm63	756872
1740	4	Perm63	806023
1741	5	Perm63	838773
1742	6	Perm63	881439
1743	7	Perm63	904666
1744	8	Perm63	941203
1745	9	Perm63	960053
1746	10	Perm63	971020
1747	11	Perm63	993074
1748	12	Perm63	1054153
1749	13	Perm63	1066416
1750	14	Perm63	1079093
1751	15	Perm63	1090643
1752	16	Perm63	1096322
1753	17	Perm63	1102690
1754	18	Perm63	1109794
1755	19	Perm63	1117200
1756	20	Perm63	1120529
1757	21	Perm63	1136182
1758	22	Perm63	1142589
1759	23	Perm63	1144445
1760	24	Perm63	1150705
1761	25	Perm63	1172360
1762	26	Perm63	1174424
1763	27	Perm63	1176047
1764	28	Perm63	1177920
1765	1	Perm64	288880
1766	2	Perm64	426617
1767	3	Perm64	685600
1768	4	Perm64	750449
1769	5	Perm64	815624
1770	6	Perm64	842878
1771	7	Perm64	864257
1772	8	Perm64	888210
1773	9	Perm64	912400
1774	10	Perm64	932663
1775	11	Perm64	1015793
1776	12	Perm64	1031382
1777	13	Perm64	1045571
1778	14	Perm64	1054995
1779	15	Perm64	1104913
1780	16	Perm64	1111354
1781	17	Perm64	1117442
1782	18	Perm64	1126967
1783	19	Perm64	1145931
1784	20	Perm64	1148770
1785	21	Perm64	1151358
1786	22	Perm64	1156632
1787	23	Perm64	1163218
1788	24	Perm64	1164628
1789	25	Perm64	1169225
1790	26	Perm64	1171526
1791	27	Perm64	1172659
1792	28	Perm64	1177920
1793	1	Perm65	482891
1794	2	Perm65	571868
1795	3	Perm65	599780
1796	4	Perm65	744001
1797	5	Perm65	800142
1798	6	Perm65	877812
1799	7	Perm65	905514
1800	8	Perm65	936387
1801	9	Perm65	965398
1802	10	Perm65	969803
1803	11	Perm65	973096
1804	12	Perm65	992831
1805	13	Perm65	1009603
1806	14	Perm65	1022801
1807	15	Perm65	1025872
1808	16	Perm65	1036563
1809	17	Perm65	1046001
1810	18	Perm65	1049193
1811	19	Perm65	1055230
1812	20	Perm65	1056262
1813	21	Perm65	1061779
1814	22	Perm65	1069490
1815	23	Perm65	1093836
1816	24	Perm65	1160426
1817	25	Perm65	1170276
1818	26	Perm65	1175876
1819	27	Perm65	1177577
1820	28	Perm65	1177920
1821	1	Perm66	506355
1822	2	Perm66	621166
1823	3	Perm66	744825
1824	4	Perm66	819569
1825	5	Perm66	860737
1826	6	Perm66	896113
1827	7	Perm66	926195
1828	8	Perm66	977239
1829	9	Perm66	995215
1830	10	Perm66	1013486
1831	11	Perm66	1029407
1832	12	Perm66	1040114
1833	13	Perm66	1055303
1834	14	Perm66	1060283
1835	15	Perm66	1072369
1836	16	Perm66	1080292
1837	17	Perm66	1085005
1838	18	Perm66	1095293
1839	19	Perm66	1106634
1840	20	Perm66	1108880
1841	21	Perm66	1151667
1842	22	Perm66	1156177
1843	23	Perm66	1158768
1844	24	Perm66	1161025
1845	25	Perm66	1163685
1846	26	Perm66	1164421
1847	27	Perm66	1169818
1848	28	Perm66	1177920
1849	1	Perm67	283438
1850	2	Perm67	614896
1851	3	Perm67	737456
1852	4	Perm67	785741
1853	5	Perm67	840665
1854	6	Perm67	865102
1855	7	Perm67	888065
1856	8	Perm67	932901
1857	9	Perm67	949544
1858	10	Perm67	960471
1859	11	Perm67	973311
1860	12	Perm67	1006416
1861	13	Perm67	1014337
1862	14	Perm67	1020019
1863	15	Perm67	1030181
1864	16	Perm67	1034190
1865	17	Perm67	1038486
1866	18	Perm67	1052206
1867	19	Perm67	1122418
1868	20	Perm67	1124437
1869	21	Perm67	1128841
1870	22	Perm67	1153442
1871	23	Perm67	1159276
1872	24	Perm67	1161064
1873	25	Perm67	1168244
1874	26	Perm67	1173703
1875	27	Perm67	1174745
1876	28	Perm67	1177920
1877	1	Perm68	506355
1878	2	Perm68	587573
1879	3	Perm68	675921
1880	4	Perm68	726439
1881	5	Perm68	839225
1882	6	Perm68	887922
1883	7	Perm68	905218
1884	8	Perm68	919076
1885	9	Perm68	951698
1886	10	Perm68	962311
1887	11	Perm68	1005140
1888	12	Perm68	1024154
1889	13	Perm68	1028893
1890	14	Perm68	1041651
1891	15	Perm68	1049408
1892	16	Perm68	1058981
1893	17	Perm68	1064481
1894	18	Perm68	1073794
1895	19	Perm68	1079757
1896	20	Perm68	1103990
1897	21	Perm68	1113606
1898	22	Perm68	1156307
1899	23	Perm68	1157652
1900	24	Perm68	1158917
1901	25	Perm68	1166223
1902	26	Perm68	1174366
1903	27	Perm68	1176231
1904	28	Perm68	1177920
1905	1	Perm69	291083
1906	2	Perm69	427557
1907	3	Perm69	506413
1908	4	Perm69	720184
1909	5	Perm69	777760
1910	6	Perm69	819619
1911	7	Perm69	898713
1912	8	Perm69	917835
1913	9	Perm69	930912
1914	10	Perm69	955610
1915	11	Perm69	969688
1916	12	Perm69	984888
1917	13	Perm69	1002701
1918	14	Perm69	1011677
1919	15	Perm69	1020101
1920	16	Perm69	1028469
1921	17	Perm69	1034866
1922	18	Perm69	1040324
1923	19	Perm69	1048280
1924	20	Perm69	1120511
1925	21	Perm69	1123946
1926	22	Perm69	1129390
1927	23	Perm69	1135930
1928	24	Perm69	1158262
1929	25	Perm69	1171790
1930	26	Perm69	1175496
1931	27	Perm69	1176878
1932	28	Perm69	1177920
1933	1	Perm70	263220
1934	2	Perm70	606225
1935	3	Perm70	674099
1936	4	Perm70	743996
1937	5	Perm70	784921
1938	6	Perm70	809890
1939	7	Perm70	836162
1940	8	Perm70	853703
1941	9	Perm70	887021
1942	10	Perm70	901911
1943	11	Perm70	960475
1944	12	Perm70	984516
1945	13	Perm70	997103
1946	14	Perm70	1008347
1947	15	Perm70	1084181
1948	16	Perm70	1096308
1949	17	Perm70	1102836
1950	18	Perm70	1107975
1951	19	Perm70	1133117
1952	20	Perm70	1137960
1953	21	Perm70	1141437
1954	22	Perm70	1147614
1955	23	Perm70	1150907
1956	24	Perm70	1157109
1957	25	Perm70	1158893
1958	26	Perm70	1164322
1959	27	Perm70	1177577
1960	28	Perm70	1177920
1961	1	Perm71	505300
1962	2	Perm71	621168
1963	3	Perm71	758516
1964	4	Perm71	841200
1965	5	Perm71	882575
1966	6	Perm71	899708
1967	7	Perm71	926375
1968	8	Perm71	953521
1969	9	Perm71	1016448
1970	10	Perm71	1035950
1971	11	Perm71	1047774
1972	12	Perm71	1059944
1973	13	Perm71	1069376
1974	14	Perm71	1078479
1975	15	Perm71	1088091
1976	16	Perm71	1115211
1977	17	Perm71	1125350
1978	18	Perm71	1129852
1979	19	Perm71	1140109
1980	20	Perm71	1143334
1981	21	Perm71	1152967
1982	22	Perm71	1157426
1983	23	Perm71	1162550
1984	24	Perm71	1169338
1985	25	Perm71	1170954
1986	26	Perm71	1172135
1987	27	Perm71	1177023
1988	28	Perm71	1177920
1989	1	Perm72	506355
1990	2	Perm72	610829
1991	3	Perm72	688228
1992	4	Perm72	728644
1993	5	Perm72	758639
1994	6	Perm72	807493
1995	7	Perm72	825417
1996	8	Perm72	885571
1997	9	Perm72	968932
1998	10	Perm72	995317
1999	11	Perm72	1010132
2000	12	Perm72	1025127
2001	13	Perm72	1041316
2002	14	Perm72	1045893
2003	15	Perm72	1094974
2004	16	Perm72	1104071
2005	17	Perm72	1114081
2006	18	Perm72	1119205
2007	19	Perm72	1143216
2008	20	Perm72	1149531
2009	21	Perm72	1155578
2010	22	Perm72	1158334
2011	23	Perm72	1158728
2012	24	Perm72	1167719
2013	25	Perm72	1168778
2014	26	Perm72	1172868
2015	27	Perm72	1174058
2016	28	Perm72	1177920
2017	1	Perm73	274394
2018	2	Perm73	424156
2019	3	Perm73	676425
2020	4	Perm73	712475
2021	5	Perm73	803897
2022	6	Perm73	911227
2023	7	Perm73	971195
2024	8	Perm73	1003441
2025	9	Perm73	1032408
2026	10	Perm73	1044666
2027	11	Perm73	1066321
2028	12	Perm73	1076478
2029	13	Perm73	1082251
2030	14	Perm73	1087132
2031	15	Perm73	1100773
2032	16	Perm73	1105342
2033	17	Perm73	1107748
2034	18	Perm73	1113950
2035	19	Perm73	1125039
2036	20	Perm73	1135189
2037	21	Perm73	1143743
2038	22	Perm73	1148688
2039	23	Perm73	1149105
2040	24	Perm73	1150791
2041	25	Perm73	1165036
2042	26	Perm73	1170814
2043	27	Perm73	1176789
2044	28	Perm73	1177920
2045	1	Perm74	506075
2046	2	Perm74	621166
2047	3	Perm74	703442
2048	4	Perm74	760275
2049	5	Perm74	803396
2050	6	Perm74	840006
2051	7	Perm74	873632
2052	8	Perm74	945242
2053	9	Perm74	982622
2054	10	Perm74	1001177
2055	11	Perm74	1013481
2056	12	Perm74	1089141
2057	13	Perm74	1101821
2058	14	Perm74	1110932
2059	15	Perm74	1117108
2060	16	Perm74	1125697
2061	17	Perm74	1130836
2062	18	Perm74	1138181
2063	19	Perm74	1145623
2064	20	Perm74	1149983
2065	21	Perm74	1155442
2066	22	Perm74	1158165
2067	23	Perm74	1162606
2068	24	Perm74	1167951
2069	25	Perm74	1171896
2070	26	Perm74	1173439
2071	27	Perm74	1176878
2072	28	Perm74	1177920
2073	1	Perm75	251190
2074	2	Perm75	419004
2075	3	Perm75	509095
2076	4	Perm75	716972
2077	5	Perm75	777882
2078	6	Perm75	814197
2079	7	Perm75	842811
2080	8	Perm75	865058
2081	9	Perm75	888066
2082	10	Perm75	907850
